Date,Temperature,Humidity,Rainfall
2015-12-17,27.9,80.0,0.3
2015-12-18,27.7,80.0,0.0
2015-12-19,28.4,80.0,8.1
2015-12-20,28.7,80.0,0.0
2015-12-21,28.7,80.0,0.0
2015-12-22,28.4,80.0,0.0
2015-12-23,27.4,80.0,8.1
2015-12-24,26.3,80.0,22.1
2015-12-25,27.9,80.0,11.05
2015-12-26,28.4,80.0,0.0
2015-12-27,28.7,80.0,0.0
2015-12-28,28.3,80.0,0.0
2015-12-29,26.9,80.0,26.2
2015-12-30,27.6,80.0,13.7
2015-12-31,26.1,80.0,5.8
2016-01-01,27.5,80.0,0.8
2016-01-02,25.3,80.0,1.5
2016-01-03,25.5,80.0,1.0
2016-01-04,27.8,80.0,0.5
2016-01-05,28.7,80.0,0.0
2016-01-06,28.6,80.0,0.0
2016-01-07,28.7,80.0,0.0
2016-01-08,28.7,80.0,0.0
2016-01-09,28.7,80.0,1.8
2016-01-10,28.7,80.0,0.0
2016-01-11,29.1,80.0,0.0
2016-01-12,29.0,80.0,0.0
2016-01-13,29.2,80.0,0.0
2016-01-14,28.8,80.0,0.0
2016-01-15,27.9,80.0,0.3
2016-01-16,28.1,80.0,5.6
2016-01-17,27.2,80.0,12.2
2016-01-18,29.1,80.0,35.8
2016-01-19,28.6,80.0,0.0
2016-01-20,28.3,80.0,2.0
2016-01-21,28.4,80.0,1.0
2016-01-22,28.6,80.0,0.5
2016-01-23,28.8,80.0,0.0
2016-01-24,29.1,80.0,0.0
2016-01-25,28.4,80.0,0.0
2016-01-26,27.8,80.0,4.8
2016-01-27,28.7,80.0,3.6
2016-01-28,29.1,80.0,1.8
2016-01-29,28.8,80.0,0.0
2016-01-30,28.8,80.0,0.0
2016-01-31,28.9,80.0,0.0
2016-02-01,28.7,80.0,0.0
2016-02-02,27.7,80.0,9.1
2016-02-03,28.9,80.0,1.5
2016-02-04,28.2,80.0,0.0
2016-02-05,28.6,80.0,0.3
2016-02-06,28.4,80.0,0.3
2016-02-07,27.5,80.0,17.8
2016-02-08,27.9,80.0,8.9
2016-02-09,26.8,80.0,0.0
2016-02-10,26.7,80.0,0.25
2016-02-11,27.8,80.0,0.5
2016-02-12,27.9,80.0,0.0
2016-02-13,28.8,80.0,0.5
2016-02-14,28.7,80.0,0.0
2016-02-15,29.1,80.0,1.3
2016-02-16,28.8,80.0,0.65
2016-02-17,28.1,80.0,0.0
2016-02-18,27.9,80.0,17.15
2016-02-19,25.1,80.0,34.3
2016-02-20,26.7,80.0,17.4
2016-02-21,27.8,80.0,0.5
2016-02-22,28.2,80.0,0.33333333333333337
2016-02-23,28.1,80.0,0.16666666666666669
2016-02-24,25.7,80.0,0.0
2016-02-25,28.1,80.0,71.9
2016-02-26,28.6,80.0,53.925000000000004
2016-02-27,28.4,80.0,35.95
2016-02-28,28.5,80.0,17.975
2016-02-29,28.7,80.0,0.0
2016-03-01,28.6,80.0,0.0
2016-03-02,28.3,80.0,0.0
2016-03-03,28.4,80.0,0.0
2016-03-04,28.4,80.0,0.0
2016-03-05,28.7,80.0,0.5
2016-03-06,29.0,80.0,0.25
2016-03-07,28.6,80.0,0.0
2016-03-08,28.4,80.0,0.0
2016-03-09,29.3,80.0,0.5
2016-03-10,29.2,80.0,0.0
2016-03-11,29.4,80.0,0.0
2016-03-12,29.2,80.0,0.0
2016-03-13,29.1,80.0,0.0
2016-03-14,29.2,80.0,0.0
2016-03-15,28.8,80.0,0.0
2016-03-16,28.8,80.0,0.0
2016-03-17,29.1,80.0,0.0
2016-03-18,29.0,80.0,0.0
2016-03-19,29.2,80.0,0.0
2016-03-20,29.5,80.0,0.0
2016-03-21,29.3,80.0,0.0
2016-03-22,28.0,80.0,0.3
2016-03-23,28.9,80.0,0.0
2016-03-24,29.4,80.0,0.0
2016-03-25,29.1,80.0,0.0
2016-03-26,29.7,80.0,0.0
2016-03-27,29.7,80.0,0.0
2016-03-28,29.8,80.0,0.0
2016-03-29,29.4,80.0,0.0
2016-03-30,29.6,80.0,0.0
2016-03-31,29.6,80.0,0.0
2016-04-01,29.7,80.0,0.0
2016-04-02,30.1,80.0,0.0
2016-04-03,28.9,80.0,3.8
2016-04-04,29.2,80.0,7.6
2016-04-05,29.1,80.0,5.066666666666666
2016-04-06,29.4,80.0,2.533333333333333
2016-04-07,29.4,80.0,0.0
2016-04-08,30.1,80.0,0.0
2016-04-09,28.4,80.0,0.0
2016-04-10,29.9,80.0,1.3
2016-04-11,29.8,80.0,0.0
2016-04-12,29.9,80.0,0.0
2016-04-13,29.8,80.0,9.4
2016-04-14,29.6,80.0,0.3
2016-04-15,28.9,80.0,1.15
2016-04-16,30.2,80.0,2.0
2016-04-17,29.8,80.0,0.0
2016-04-18,30.4,80.0,0.0
2016-04-19,30.6,80.0,0.0
2016-04-20,29.4,80.0,0.25
2016-04-21,30.6,80.0,0.5
2016-04-22,29.7,80.0,0.0
2016-04-23,29.8,80.0,0.0
2016-04-24,29.2,80.0,8.15
2016-04-25,28.6,80.0,16.3
2016-04-26,29.2,80.0,21.8
2016-04-27,28.8,80.0,0.0
2016-04-28,28.9,80.0,0.16666666666666666
2016-04-29,29.1,80.0,0.3333333333333333
2016-04-30,28.7,80.0,0.5
2016-05-01,30.0,80.0,0.0
2016-05-02,29.3,80.0,0.0
2016-05-03,30.2,80.0,0.0
2016-05-04,30.7,80.0,0.0
2016-05-05,29.5,80.0,0.25
2016-05-06,29.8,80.0,0.5
2016-05-07,29.9,80.0,0.0
2016-05-08,29.8,80.0,0.0
2016-05-09,30.4,80.0,0.0
2016-05-10,30.8,80.0,0.0
2016-05-11,29.3,80.0,0.0
2016-05-12,29.9,80.0,7.9
2016-05-13,28.9,80.0,4.35
2016-05-14,27.8,80.0,0.8
2016-05-15,28.8,80.0,0.4
2016-05-16,28.4,80.0,0.0
2016-05-17,29.9,80.0,31.5
2016-05-18,28.1,80.0,0.0
2016-05-19,29.3,80.0,54.9
2016-05-20,29.4,80.0,0.0
2016-05-21,28.6,80.0,13.5
2016-05-22,28.1,80.0,21.1
2016-05-23,30.2,80.0,4.3
2016-05-24,29.9,80.0,2.15
2016-05-25,29.5,80.0,0.0
2016-05-26,29.1,80.0,0.0
2016-05-27,30.2,80.0,0.0
2016-05-28,28.7,80.0,21.1
2016-05-29,29.4,80.0,8.9
2016-05-30,28.0,80.0,5.933333333333334
2016-05-31,28.8,80.0,2.966666666666667
2016-06-01,27.7,80.0,0.0
2016-06-02,29.2,80.0,0.8
2016-06-03,28.2,80.0,0.0
2016-06-04,26.8,80.0,3.6
2016-06-05,28.7,80.0,1.8
2016-06-06,29.9,80.0,0.0
2016-06-07,30.0,80.0,0.0
2016-06-08,28.2,80.0,0.0
2016-06-09,28.5,80.0,3.8
2016-06-10,29.1,80.0,0.5
2016-06-11,28.1,80.0,0.0
2016-06-12,28.7,80.0,0.0
2016-06-13,28.7,80.0,0.0
2016-06-14,28.9,80.0,7.1
2016-06-15,28.5,80.0,20.799999999999997
2016-06-16,28.4,80.0,34.5
2016-06-17,26.6,80.0,23.6
2016-06-18,27.0,80.0,12.7
2016-06-19,27.9,80.0,0.0
2016-06-20,29.5,80.0,0.0
2016-06-21,29.1,80.0,0.0
2016-06-22,27.2,80.0,0.0
2016-06-23,29.1,80.0,2.3
2016-06-24,26.8,80.0,64.5
2016-06-25,29.4,80.0,3.3
2016-06-26,28.9,80.0,0.0
2016-06-27,29.0,80.0,0.0
2016-06-28,29.8,80.0,0.0
2016-06-29,30.5,80.0,0.0
2016-06-30,29.9,80.0,0.0
2016-07-01,30.0,80.0,0.0
2016-07-02,29.9,80.0,0.0
2016-07-03,30.2,80.0,0.0
2016-07-04,30.1,80.0,0.0
2016-07-05,30.3,80.0,0.0
2016-07-06,29.4,80.0,0.65
2016-07-07,30.1,80.0,1.3
2016-07-08,28.9,80.0,0.8
2016-07-09,29.8,80.0,0.5333333333333334
2016-07-10,29.6,80.0,0.2666666666666667
2016-07-11,28.1,80.0,0.0
2016-07-12,30.2,80.0,1.5
2016-07-13,27.8,80.0,0.0
2016-07-14,27.5,80.0,1.3
2016-07-15,27.5,80.0,1.5
2016-07-16,28.1,80.0,0.5
2016-07-17,28.0,80.0,1.8
2016-07-18,26.8,80.0,0.3
2016-07-19,28.5,80.0,44.5
2016-07-20,26.6,80.0,10.2
2016-07-21,27.3,80.0,60.7
2016-07-22,25.8,80.0,0.3
2016-07-23,27.1,80.0,2.4499999999999997
2016-07-24,27.5,80.0,4.6
2016-07-25,27.5,80.0,2.3
2016-07-26,26.1,80.0,0.0
2016-07-27,28.2,80.0,0.0
2016-07-28,28.4,80.0,0.0
2016-07-29,29.1,80.0,0.0
2016-07-30,28.8,80.0,0.0
2016-07-31,27.7,80.0,2.05
2016-08-01,27.9,80.0,4.1
2016-08-02,29.1,80.0,22.1
2016-08-03,27.4,80.0,6.6
2016-08-04,28.6,80.0,0.5
2016-08-05,29.5,80.0,0.25
2016-08-06,28.3,80.0,0.0
2016-08-07,29.4,80.0,4.6
2016-08-08,29.7,80.0,0.0
2016-08-09,29.1,80.0,0.0
2016-08-10,29.9,80.0,0.0
2016-08-11,29.1,80.0,0.0
2016-08-12,29.1,80.0,3.6
2016-08-13,29.6,80.0,3.3
2016-08-14,28.8,80.0,1.65
2016-08-15,29.4,80.0,0.0
2016-08-16,29.9,80.0,0.0
2016-08-17,29.4,80.0,3.6333333333333333
2016-08-18,30.2,80.0,7.266666666666667
2016-08-19,28.7,80.0,10.9
2016-08-20,29.5,80.0,5.45
2016-08-21,27.6,80.0,0.0
2016-08-22,29.1,80.0,30.5
2016-08-23,28.8,80.0,0.3
2016-08-24,27.8,80.0,0.15
2016-08-25,28.8,80.0,0.0
2016-08-26,29.8,80.0,0.0
2016-08-27,29.2,80.0,0.0
2016-08-28,28.9,80.0,0.0
2016-08-29,29.4,80.0,0.0
2016-08-30,26.9,80.0,10.7
2016-08-31,28.4,80.0,11.7
2016-09-01,26.8,80.0,0.0
2016-09-02,28.8,80.0,3.6
2016-09-03,29.5,80.0,0.0
2016-09-04,28.4,80.0,0.0
2016-09-05,28.2,80.0,1.8
2016-09-06,28.8,80.0,12.7
2016-09-07,27.6,80.0,5.1
2016-09-08,29.2,80.0,2.55
2016-09-09,26.9,80.0,0.0
2016-09-10,26.9,80.0,1.25
2016-09-11,28.4,80.0,2.5
2016-09-12,26.3,80.0,0.3
2016-09-13,29.6,80.0,3.3
2016-09-14,26.1,80.0,16.8
2016-09-15,29.1,80.0,17.3
2016-09-16,28.6,80.0,15.0
2016-09-17,28.6,80.0,0.3
2016-09-18,28.2,80.0,0.22499999999999998
2016-09-19,28.3,80.0,0.15
2016-09-20,28.7,80.0,0.07500000000000001
2016-09-21,27.8,80.0,0.0
2016-09-22,28.2,80.0,15.0
2016-09-23,28.4,80.0,0.0
2016-09-24,29.2,80.0,0.0
2016-09-25,28.2,80.0,0.0
2016-09-26,28.3,80.0,0.0
2016-09-27,28.4,80.0,0.0
2016-09-28,29.6,80.0,0.0
2016-09-29,29.7,80.0,0.0
2016-09-30,27.7,80.0,0.0
2016-10-01,28.4,80.0,7.1
2016-10-02,30.0,80.0,41.25000000000001
2016-10-03,27.9,80.0,75.4
2016-10-04,28.1,80.0,0.0
2016-10-05,28.8,80.0,0.0
2016-10-06,28.1,80.0,0.0
2016-10-07,25.4,80.0,8.9
2016-10-08,28.5,80.0,4.45
2016-10-09,28.3,80.0,0.0
2016-10-10,29.9,80.0,0.0
2016-10-11,30.4,80.0,0.0
2016-10-12,30.3,80.0,0.0
2016-10-13,29.5,80.0,0.3
2016-10-14,28.6,80.0,0.3
2016-10-15,29.9,80.0,1.5
2016-10-16,29.1,80.0,5.1
2016-10-17,29.1,80.0,0.0
2016-10-18,29.6,80.0,0.8333333333333334
2016-10-19,27.7,80.0,1.6666666666666667
2016-10-20,29.4,80.0,2.5
2016-10-21,29.1,80.0,1.75
2016-10-22,27.9,80.0,1.0
2016-10-23,28.2,80.0,4.3
2016-10-24,26.9,80.0,0.5
2016-10-25,26.6,80.0,7.1
2016-10-26,27.5,80.0,16.5
2016-10-27,25.9,80.0,0.8
2016-10-28,27.7,80.0,13.7
2016-10-29,26.9,80.0,0.0
2016-10-30,27.8,80.0,9.7
2016-10-31,28.6,80.0,0.0
2016-11-01,26.8,80.0,3.55
2016-11-02,27.6,80.0,7.1
2016-11-03,27.5,80.0,3.0
2016-11-04,28.2,80.0,0.5
2016-11-05,26.9,80.0,0.65
2016-11-06,29.0,80.0,0.8
2016-11-07,26.3,80.0,0.0
2016-11-08,29.4,80.0,1.3
2016-11-09,26.6,80.0,5.1
2016-11-10,27.3,80.0,59.2
2016-11-11,27.1,80.0,11.7
2016-11-12,27.7,80.0,4.8
2016-11-13,27.7,80.0,32.35
2016-11-14,25.7,80.0,59.9
2016-11-15,28.1,80.0,65.5
2016-11-16,26.2,80.0,26.7
2016-11-17,27.0,80.0,3.6
2016-11-18,27.7,80.0,29.5
2016-11-19,28.1,80.0,1.8
2016-11-20,27.8,80.0,0.0
2016-11-21,28.6,80.0,1.8
2016-11-22,27.5,80.0,1.2000000000000002
2016-11-23,27.7,80.0,0.6000000000000001
2016-11-24,27.4,80.0,0.0
2016-11-25,28.0,80.0,0.0
2016-11-26,27.6,80.0,2.8
2016-11-27,27.4,80.0,1.4
2016-11-28,27.6,80.0,0.0
2016-11-29,26.1,80.0,0.0
2016-11-30,28.1,80.0,1.0
2016-12-01,25.4,80.0,2.0
2016-12-02,27.8,80.0,17.5
2016-12-03,27.4,80.0,13.5
2016-12-04,28.6,80.0,9.5
2016-12-05,28.8,80.0,5.5
2016-12-06,28.1,80.0,1.5
2016-12-07,27.6,80.0,21.1
2016-12-08,28.4,80.0,33.3
2016-12-09,27.3,80.0,8.1
2016-12-10,27.0,80.0,17.3
2016-12-11,26.6,80.0,8.8
2016-12-12,28.8,80.0,0.3
2016-12-13,28.1,80.0,0.0
2016-12-14,28.2,80.0,0.3
2016-12-15,29.0,80.0,0.0
2016-12-16,28.2,80.0,0.16666666666666666
2016-12-17,26.9,80.0,0.3333333333333333
2016-12-18,26.9,80.0,0.5
2016-12-19,28.1,80.0,0.6666666666666666
2016-12-20,28.6,80.0,0.8333333333333333
2016-12-21,28.6,80.0,1.0
2016-12-22,26.8,80.0,1.1666666666666665
2016-12-23,27.0,80.0,1.3333333333333333
2016-12-24,26.3,80.0,1.5
2016-12-25,26.6,80.0,1.6666666666666665
2016-12-26,26.5,80.0,1.8333333333333333
2016-12-27,26.4,80.0,2.0
2016-12-28,25.8,80.0,2.146808510638298
2016-12-29,27.6,80.0,2.293617021276596
2016-12-30,27.0,80.0,2.4404255319148938
2016-12-31,26.6,80.0,2.5872340425531917
2017-01-01,27.4,80.0,2.7340425531914896
2017-01-02,26.7,80.0,2.8808510638297875
2017-01-03,26.4,80.0,3.0276595744680854
2017-01-04,26.6,80.0,3.1744680851063833
2017-01-05,28.1,80.0,3.3212765957446813
2017-01-06,28.3,80.0,3.468085106382979
2017-01-07,28.9,80.0,3.614893617021277
2017-01-08,29.0,80.0,3.7617021276595746
2017-01-09,28.5,80.0,3.9085106382978725
2017-01-10,28.0,80.0,4.055319148936171
2017-01-11,26.9,80.0,4.202127659574469
2017-01-12,28.0,80.0,4.348936170212767
2017-01-13,27.1,80.0,4.495744680851065
2017-01-14,27.4,80.0,4.6425531914893625
2017-01-15,26.9,80.0,4.78936170212766
2017-01-16,26.9,80.0,4.936170212765958
2017-01-17,27.1,80.0,5.082978723404256
2017-01-18,26.5,80.0,5.229787234042554
2017-01-19,26.4,80.0,5.376595744680852
2017-01-20,26.4,80.0,5.523404255319149
2017-01-21,26.9,80.0,5.670212765957447
2017-01-22,26.5,80.0,5.817021276595745
2017-01-23,25.1,80.0,5.963829787234043
2017-01-24,24.1,80.0,6.110638297872341
2017-01-25,25.9,80.0,6.257446808510639
2017-01-26,27.1,80.0,6.404255319148937
2017-01-27,27.3,80.0,6.551063829787235
2017-01-28,26.2,80.0,6.6978723404255325
2017-01-29,26.4,80.0,6.84468085106383
2017-01-30,26.1,80.0,6.991489361702128
2017-01-31,26.7,80.0,7.138297872340426
2017-02-01,27.0,80.0,7.285106382978724
2017-02-02,27.1,80.0,7.431914893617022
2017-02-03,27.1,80.0,7.57872340425532
2017-02-04,26.8,80.0,7.725531914893618
2017-02-05,26.9,80.0,7.872340425531916
2017-02-06,27.1,80.0,8.019148936170215
2017-02-07,26.0,80.0,8.165957446808513
2017-02-08,26.4,80.0,8.31276595744681
2017-02-09,27.3,80.0,8.459574468085108
2017-02-10,27.4,80.0,8.606382978723406
2017-02-11,27.5,80.0,8.753191489361704
2017-02-12,26.4,80.0,8.9
2017-02-13,26.6,80.0,8.725490196078432
2017-02-14,26.8,80.0,8.550980392156863
2017-02-15,25.7,80.0,8.376470588235295
2017-02-16,26.5,80.0,8.201960784313727
2017-02-17,27.1,80.0,8.027450980392157
2017-02-18,27.0,80.0,7.852941176470589
2017-02-19,27.7,80.0,7.67843137254902
2017-02-20,27.7,80.0,7.503921568627451
2017-02-21,27.7,80.0,7.329411764705883
2017-02-22,27.6,80.0,7.154901960784314
2017-02-23,27.2,80.0,6.980392156862745
2017-02-24,25.2,80.0,6.805882352941177
2017-02-25,26.8,80.0,6.631372549019607
2017-02-26,27.5,80.0,6.456862745098039
2017-02-27,27.4,80.0,6.2823529411764705
2017-02-28,27.1,80.0,6.107843137254902
2017-03-01,25.3,80.0,5.933333333333334
2017-03-02,26.9,80.0,5.758823529411765
2017-03-03,26.7,80.0,5.584313725490196
2017-03-04,25.6,80.0,5.409803921568628
2017-03-05,27.3,80.0,5.235294117647059
2017-03-06,27.2,80.0,5.06078431372549
2017-03-07,27.1,80.0,4.886274509803921
2017-03-08,27.3,80.0,4.711764705882353
2017-03-09,27.2,80.0,4.537254901960784
2017-03-10,27.0,80.0,4.362745098039215
2017-03-11,27.7,80.0,4.188235294117647
2017-03-12,26.9,80.0,4.013725490196078
2017-03-13,27.6,80.0,3.8392156862745095
2017-03-14,26.9,80.0,3.6647058823529406
2017-03-15,28.5,80.0,3.4901960784313726
2017-03-16,28.3,80.0,3.3156862745098037
2017-03-17,27.3,80.0,3.141176470588235
2017-03-18,28.4,80.0,2.966666666666667
2017-03-19,28.4,80.0,2.792156862745098
2017-03-20,26.8,80.0,2.617647058823529
2017-03-21,27.7,80.0,2.44313725490196
2017-03-22,28.0,80.0,2.268627450980392
2017-03-23,28.7,80.0,2.094117647058823
2017-03-24,28.4,80.0,1.9196078431372543
2017-03-25,28.1,80.0,1.7450980392156863
2017-03-26,29.1,80.0,1.5705882352941174
2017-03-27,28.5,80.0,1.3960784313725485
2017-03-28,26.5,80.0,1.2215686274509796
2017-03-29,26.9,80.0,1.0470588235294116
2017-03-30,25.7,80.0,0.8725490196078418
2017-03-31,26.9,80.0,0.6980392156862738
2017-04-01,26.5,80.0,0.5235294117647058
2017-04-02,27.0,80.0,0.349019607843136
2017-04-03,27.5,80.0,0.174509803921568
2017-04-04,28.6,80.0,0.0
2017-04-05,28.9,80.0,0.3902439024390244
2017-04-06,28.8,80.0,0.7804878048780488
2017-04-07,27.5,80.0,1.1707317073170733
2017-04-08,26.8,80.0,1.5609756097560976
2017-04-09,27.5,80.0,1.951219512195122
2017-04-10,27.3,80.0,2.3414634146341466
2017-04-11,28.6,80.0,2.731707317073171
2017-04-12,27.6,80.0,3.1219512195121952
2017-04-13,27.1,80.0,3.5121951219512195
2017-04-14,27.8,80.0,3.902439024390244
2017-04-15,28.7,80.0,4.2926829268292686
2017-04-16,28.6,80.0,4.682926829268293
2017-04-17,29.0,80.0,5.073170731707317
2017-04-18,27.6,80.0,5.463414634146342
2017-04-19,28.0,80.0,5.853658536585366
2017-04-20,28.2,80.0,6.2439024390243905
2017-04-21,27.9,80.0,6.634146341463415
2017-04-22,28.2,80.0,7.024390243902439
2017-04-23,28.0,80.0,7.414634146341464
2017-04-24,27.7,80.0,7.804878048780488
2017-04-25,26.9,80.0,8.195121951219512
2017-04-26,27.2,80.0,8.585365853658537
2017-04-27,28.2,80.0,8.975609756097562
2017-04-28,26.9,80.0,9.365853658536587
2017-04-29,27.5,80.0,9.75609756097561
2017-04-30,28.6,80.0,10.146341463414634
2017-05-01,28.9,80.0,10.536585365853659
2017-05-02,28.3,80.0,10.926829268292684
2017-05-03,29.1,80.0,11.317073170731708
2017-05-04,29.0,80.0,11.707317073170731
2017-05-05,28.4,80.0,12.097560975609756
2017-05-06,28.2,80.0,12.487804878048781
2017-05-07,27.8,80.0,12.878048780487806
2017-05-08,28.4,80.0,13.26829268292683
2017-05-09,29.5,80.0,13.658536585365853
2017-05-10,27.2,80.0,14.048780487804878
2017-05-11,28.0,80.0,14.439024390243903
2017-05-12,28.3,80.0,14.829268292682928
2017-05-13,28.6,80.0,15.219512195121952
2017-05-14,29.0,80.0,15.609756097560975
2017-05-15,28.4,80.0,16.0
2017-05-16,28.6,80.0,19.22222222222222
2017-05-17,29.7,80.0,22.444444444444443
2017-05-18,28.9,80.0,25.666666666666668
2017-05-19,29.2,80.0,28.88888888888889
2017-05-20,29.5,80.0,32.111111111111114
2017-05-21,28.5,80.0,35.333333333333336
2017-05-22,28.1,80.0,38.55555555555556
2017-05-23,29.4,80.0,41.77777777777778
2017-05-24,26.9,80.0,45.0
2017-05-25,27.9,80.0,44.21764705882353
2017-05-26,27.7,80.0,43.43529411764706
2017-05-27,28.1,80.0,42.65294117647059
2017-05-28,29.0,80.0,41.870588235294115
2017-05-29,29.4,80.0,41.088235294117645
2017-05-30,26.8,80.0,40.305882352941175
2017-05-31,28.7,80.0,39.523529411764706
2017-06-01,27.4,80.0,38.741176470588236
2017-06-02,29.0,80.0,37.95882352941177
2017-06-03,29.6,80.0,37.1764705882353
2017-06-04,29.9,80.0,36.39411764705882
2017-06-05,29.8,80.0,35.61176470588235
2017-06-06,29.6,80.0,34.82941176470588
2017-06-07,29.6,80.0,34.04705882352941
2017-06-08,29.5,80.0,33.26470588235294
2017-06-09,29.7,80.0,32.48235294117647
2017-06-10,29.1,80.0,31.7
2017-06-11,28.1,80.0,30.91764705882353
2017-06-12,29.3,80.0,30.135294117647057
2017-06-13,29.3,80.0,29.352941176470587
2017-06-14,28.2,80.0,28.570588235294117
2017-06-15,29.3,80.0,27.788235294117648
2017-06-16,28.2,80.0,27.00588235294118
2017-06-17,29.0,80.0,26.223529411764705
2017-06-18,27.3,80.0,25.441176470588236
2017-06-19,27.7,80.0,24.658823529411766
2017-06-20,28.9,80.0,23.876470588235293
2017-06-21,28.2,80.0,23.094117647058823
2017-06-22,28.5,80.0,22.311764705882354
2017-06-23,26.6,80.0,21.529411764705884
2017-06-24,28.1,80.0,20.74705882352941
2017-06-25,27.4,80.0,19.96470588235294
2017-06-26,27.9,80.0,19.18235294117647
2017-06-27,26.1,80.0,18.4
2017-06-28,27.5,80.0,17.61764705882353
2017-06-29,27.9,80.0,16.83529411764706
2017-06-30,28.5,80.0,16.05294117647059
2017-07-01,29.3,80.0,15.270588235294117
2017-07-02,28.4,80.0,14.488235294117647
2017-07-03,27.4,80.0,13.705882352941178
2017-07-04,28.3,80.0,12.923529411764704
2017-07-05,27.5,80.0,12.141176470588235
2017-07-06,27.6,80.0,11.358823529411765
2017-07-07,28.5,80.0,10.576470588235296
2017-07-08,27.9,80.0,9.794117647058826
2017-07-09,27.5,80.0,9.011764705882356
2017-07-10,28.6,80.0,8.22941176470588
2017-07-11,27.4,80.0,7.44705882352941
2017-07-12,26.2,80.0,6.664705882352941
2017-07-13,27.1,80.0,5.882352941176471
2017-07-14,26.2,80.0,5.1
2017-07-15,27.2,80.0,5.6
2017-07-16,28.4,80.0,6.1
2017-07-17,28.5,80.0,6.6
2017-07-18,28.6,80.0,7.1
2017-07-19,28.5,80.0,7.6
2017-07-20,28.5,80.0,8.100000000000001
2017-07-21,29.0,80.0,8.600000000000001
2017-07-22,29.1,80.0,9.100000000000001
2017-07-23,29.2,80.0,9.600000000000001
2017-07-24,29.4,80.0,10.100000000000001
2017-07-25,29.2,80.0,10.600000000000001
2017-07-26,28.4,80.0,11.100000000000001
2017-07-27,29.1,80.0,11.600000000000001
2017-07-28,29.4,80.0,12.100000000000001
2017-07-29,29.4,80.0,12.600000000000001
2017-07-30,29.2,80.0,13.100000000000001
2017-07-31,29.2,80.0,13.600000000000001
2017-08-01,29.2,80.0,14.100000000000001
2017-08-02,29.3,80.0,14.600000000000001
2017-08-03,29.3,80.0,15.100000000000001
2017-08-04,29.4,80.0,15.600000000000001
2017-08-05,29.5,80.0,16.1
2017-08-06,29.2,80.0,16.6
2017-08-07,28.3,80.0,17.1
2017-08-08,27.5,80.0,17.6
2017-08-09,27.2,80.0,18.1
2017-08-10,28.2,80.0,18.6
2017-08-11,27.5,80.0,19.1
2017-08-12,27.0,80.0,10.8
2017-08-13,27.1,80.0,2.5
2017-08-14,27.9,80.0,3.015789473684211
2017-08-15,27.4,80.0,3.531578947368421
2017-08-16,28.0,80.0,4.0473684210526315
2017-08-17,27.5,80.0,4.563157894736842
2017-08-18,27.3,80.0,5.078947368421053
2017-08-19,28.2,80.0,5.594736842105263
2017-08-20,28.8,80.0,6.110526315789474
2017-08-21,28.9,80.0,6.626315789473685
2017-08-22,27.2,80.0,7.142105263157895
2017-08-23,29.1,80.0,7.657894736842106
2017-08-24,28.9,80.0,8.173684210526316
2017-08-25,27.9,80.0,8.689473684210526
2017-08-26,28.5,80.0,9.205263157894738
2017-08-27,27.5,80.0,9.721052631578948
2017-08-28,28.2,80.0,10.236842105263158
2017-08-29,26.8,80.0,10.75263157894737
2017-08-30,27.8,80.0,11.26842105263158
2017-08-31,28.4,80.0,11.78421052631579
2017-09-01,29.0,80.0,12.3
2017-09-02,29.1,80.0,12.815789473684212
2017-09-03,29.0,80.0,13.331578947368422
2017-09-04,28.6,80.0,13.847368421052632
2017-09-05,28.3,80.0,14.363157894736844
2017-09-06,26.6,80.0,14.878947368421054
2017-09-07,28.0,80.0,15.394736842105264
2017-09-08,28.0,80.0,15.910526315789475
2017-09-09,27.9,80.0,16.426315789473684
2017-09-10,27.7,80.0,16.942105263157895
2017-09-11,26.8,80.0,17.457894736842107
2017-09-12,28.5,80.0,17.973684210526315
2017-09-13,29.1,80.0,18.48947368421053
2017-09-14,28.7,80.0,19.00526315789474
2017-09-15,28.3,80.0,19.52105263157895
2017-09-16,27.7,80.0,20.03684210526316
2017-09-17,28.5,80.0,20.55263157894737
2017-09-18,27.1,80.0,21.06842105263158
2017-09-19,26.4,80.0,21.58421052631579
2017-09-20,27.1,80.0,22.1
2017-09-21,26.7,80.0,21.047619047619047
2017-09-22,28.7,80.0,19.995238095238097
2017-09-23,28.8,80.0,18.942857142857143
2017-09-24,28.1,80.0,17.890476190476193
2017-09-25,28.8,80.0,16.83809523809524
2017-09-26,27.7,80.0,15.785714285714286
2017-09-27,27.3,80.0,14.733333333333334
2017-09-28,28.0,80.0,13.680952380952382
2017-09-29,27.5,80.0,12.62857142857143
2017-09-30,27.8,80.0,11.576190476190478
2017-10-01,27.2,80.0,10.523809523809526
2017-10-02,27.8,80.0,9.471428571428572
2017-10-03,27.3,80.0,8.41904761904762
2017-10-04,26.0,80.0,7.366666666666667
2017-10-05,27.7,80.0,6.314285714285715
2017-10-06,28.6,80.0,5.261904761904763
2017-10-07,27.8,80.0,4.209523809523809
2017-10-08,26.6,80.0,3.1571428571428584
2017-10-09,27.8,80.0,2.1047619047619044
2017-10-10,27.6,80.0,1.052380952380954
2017-10-11,28.2,80.0,0.0
2017-10-12,27.5,80.0,0.0
2017-10-13,27.1,80.0,0.0
2017-10-14,29.2,80.0,0.0
2017-10-15,29.3,80.0,0.0
2017-10-16,28.5,80.0,0.0
