DATE,PRCP,SNOW,TAVG,TMAX,TMIN,YEAR,WEEK,TOTAL PATIENTS,RATIO
2018-06-10,0.224,0.2845331695331695,0.0164383561643835,63.285714285714285,72.52857142857142,2018.0,24.0,34579.0,0.7576851118340104
2018-06-17,0.1699999999999999,0.1599100257069408,0.0,66.85714285714286,73.68571428571428,2018.0,25.0,36948.0,0.7899286254645923
2018-06-24,0.2033333333333333,0.5286214953271028,0.0,70.85714285714286,78.6,2018.0,26.0,37154.0,0.8329214729025727
2018-07-01,0.208,0.1138481012658227,0.0020283975659229,68.14285714285714,76.9,2018.0,27.0,32637.0,0.7645033298737243
2018-07-08,0.135,0.0659350649350649,0.3163398692810457,50.285714285714285,58.785714285714285,2018.0,28.0,37900.0,0.8138232680446769
2018-07-15,0.152,0.1440202275600505,0.0,60.57142857142857,67.41428571428571,2018.0,29.0,37420.0,0.8103412375169703
2018-07-22,0.1971428571428571,0.1680075187969924,0.0,75.0,82.64285714285714,2018.0,30.0,35777.0,0.8054058414454097
2018-07-29,0.1671428571428571,0.0170239596469104,0.0,73.71428571428571,81.84285714285714,2018.0,31.0,34920.0,0.807297737277605
2018-08-05,0.1633333333333333,0.0093724420190995,0.0448516579406631,45.71428571428572,53.2,2018.0,32.0,35580.0,0.8103291535157725
2018-08-12,0.144,0.1849556400506971,0.0,58.285714285714285,66.3913043478261,2018.0,33.0,36147.0,0.8012812697427485
2018-08-19,0.1628571428571428,0.1182254196642685,0.0,77.0,85.77142857142857,2018.0,34.0,36699.0,0.795688278274444
2018-08-26,0.4328571428571429,0.2615177478580171,0.0,72.28571428571429,81.14492753623189,2018.0,35.0,37696.0,0.8017838215327678
2018-09-02,0.22,0.2874040920716113,0.9516930022573364,61.71428571428572,69.27142857142857,2018.0,36.0,35501.0,0.7814683486718164
2018-09-09,0.248,0.1443828715365239,0.2628997867803838,60.0,68.72857142857143,2018.0,37.0,39108.0,0.8116499481148391
2018-09-16,0.134,0.0118238993710691,0.0704745166959578,60.85714285714285,70.11428571428571,2018.0,38.0,39035.0,0.8151524169002908
2018-09-23,0.1399999999999999,0.0308121212121212,0.0,70.57142857142857,80.52857142857142,2018.0,39.0,36592.0,0.7685941733705812
2018-09-30,0.0528571428571428,0.0952357320099255,0.0,60.42857142857143,69.46376811594203,2018.0,40.0,49752.0,0.8577794517859132
2018-10-07,0.14,0.1838440860215053,0.5715686274509804,48.285714285714285,56.5,2018.0,41.0,49031.0,0.8543714957060461
2018-10-14,0.134,0.0369502617801047,0.0053990610328638,49.85714285714285,58.67142857142857,2018.0,42.0,49846.0,0.8543849332443786
2018-10-21,0.0542857142857142,0.0382630906768837,0.0013888888888888,44.85714285714285,54.24285714285714,2018.0,43.0,49913.0,0.8515307682515686
2018-10-28,0.0516666666666666,0.0253598971722365,0.0,47.0,54.65714285714286,2018.0,44.0,50265.0,0.8605116359920355
2018-11-04,,0.1566090425531915,0.6433333333333333,44.142857142857146,51.22857142857143,2018.0,45.0,50231.0,0.846913061466411
2018-11-11,0.1416666666666666,0.1578660049627791,0.0,60.0,68.48571428571428,2018.0,46.0,47240.0,0.8143607125192114
2018-11-18,,0.0366061452513966,0.2494680851063829,30.285714285714285,36.12857142857143,2018.0,47.0,40380.0,0.7789652378563988
2018-11-25,,0.0378459343794579,0.0180933852140077,35.57142857142857,40.69565217391305,2018.0,48.0,50693.0,0.8976074117659879
2018-12-02,,0.2237031484257871,0.7758691206543967,25.428571428571427,32.55714285714286,2018.0,49.0,51096.0,0.8718607013758181
2018-12-09,0.09,0.0278653113087674,0.0,62.42857142857143,71.22857142857143,2018.0,50.0,50461.0,0.9175394574150848
2018-12-16,0.04,0.0553746397694524,0.0,35.57142857142857,43.57142857142857,2018.0,51.0,47120.0,0.8866963698949386
2018-12-23,,0.014848046309696,0.0,35.857142857142854,43.14492753623188,2018.0,52.0,40167.0,0.8123394715922084
2019-01-06,2.4,0.4730255681818182,0.2710176991150442,36.42857142857143,44.028985507246375,2019.0,2.0,46670.0,0.8589319236530125
2019-01-13,,0.2146315789473684,1.03125,56.0,63.390625,2019.0,3.0,48735.0,0.8872871956035829
2019-01-20,,0.0612743628185907,0.8085185185185185,25.714285714285715,30.65217391304348,2019.0,4.0,46658.0,0.8424875964642284
2019-01-27,,0.0859429477020602,0.5825462012320328,11.571428571428571,20.614285714285717,2019.0,5.0,36950.0,0.6894596708793536
2019-02-03,,0.0657389937106918,0.7681017612524462,11.0,21.84285714285714,2019.0,6.0,51337.0,0.9095692847398168
2019-02-10,2.81,0.0582899628252788,0.0,63.0,72.234375,2019.0,7.0,47549.0,0.8506503693591536
2019-02-17,,0.026625386996904,0.1807766990291262,27.285714285714285,35.35820895522388,2019.0,8.0,50618.0,0.8939355448717513
2019-02-24,,0.1387461773700305,0.512655601659751,30.142857142857142,37.957142857142856,2019.0,9.0,48986.0,0.8593339270774296
2019-03-03,,0.0057462686567164,0.0124548736462093,23.571428571428573,32.13636363636363,2019.0,10.0,50013.0,0.8727592696501011
2019-03-10,2.7,0.3647368421052632,0.0,62.285714285714285,71.27692307692308,2019.0,11.0,51993.0,0.9378350853045322
2019-03-17,,0.1377559607293127,0.0536866359447004,39.71428571428572,49.18461538461538,2019.0,12.0,46705.0,0.8626046707223168
2019-03-24,,0.033050139275766,0.0091277890466531,39.57142857142857,47.6031746031746,2019.0,13.0,49561.0,0.9457775703102178
2019-03-31,,0.1260245901639344,0.0006787330316742,40.57142857142857,51.1764705882353,2019.0,14.0,49511.0,0.925712107810354
2019-04-07,0.16,0.0303212851405622,0.0011627906976744,46.57142857142857,56.22727272727273,2019.0,15.0,42059.0,0.7920004287605632
2019-04-14,,0.0421870882740448,0.052391304347826,51.85714285714285,59.0,2019.0,16.0,45354.0,0.8753128757849731
2019-04-21,,0.1733112582781457,0.4543668122270742,51.285714285714285,63.01428571428571,2019.0,17.0,43180.0,0.8180771528921403
2019-04-28,,0.1660101651842439,0.2317391304347826,53.42857142857143,64.31884057971014,2019.0,18.0,39394.0,0.7536570146986973
2019-05-05,0.13,0.2573841961852861,0.0092307692307692,38.71428571428572,48.31884057971015,2019.0,19.0,45999.0,0.8881276436481157
2019-05-12,,0.1187688442211055,0.0,61.0,70.625,2019.0,20.0,42446.0,0.918635992082188
2019-05-19,0.4071428571428571,0.1925352112676056,0.0,58.42857142857143,70.77142857142857,2019.0,21.0,38076.0,0.8128348919888664
2019-05-26,0.91,0.2017179487179487,0.0,62.71428571428572,72.38571428571429,2019.0,22.0,30633.0,0.6725602887306222
2019-06-02,1.632,0.4398307291666667,0.0034482758620689,56.285714285714285,65.9,2019.0,23.0,29955.0,0.6405294444682034
2019-06-09,0.19,0.0196754057428214,0.0,59.0,68.3030303030303,2019.0,24.0,38019.0,0.8330614033609197
2019-06-16,,0.2101024327784891,0.0,54.71428571428572,64.19047619047619,2019.0,25.0,38208.0,0.8168667565700752
2019-06-23,,0.1561221945137157,0.0,64.71428571428571,74.58064516129032,2019.0,26.0,31379.0,0.7034570409164512
2019-06-30,,0.2275761421319797,0.0,75.71428571428571,86.41269841269842,2019.0,27.0,29291.0,0.6861251657729344
2019-07-07,0.4,0.1446122994652406,0.0,48.71428571428572,57.55882352941177,2019.0,28.0,33962.0,0.7292629506420399
2019-07-14,,0.0172890025575447,0.0029795158286778,60.285714285714285,70.80952380952381,2019.0,29.0,37936.0,0.8215153710968408
2019-07-21,,0.3418261964735516,0.0,79.85714285714286,89.80952380952381,2019.0,30.0,33365.0,0.7511073007749698
2019-07-28,,0.0715162454873646,0.0,74.42857142857143,83.31746031746032,2019.0,31.0,32997.0,0.7628408773467678
2019-08-04,,0.1524250325945241,0.0091644204851752,51.42857142857143,59.12307692307692,2019.0,32.0,32774.0,0.7464229251637416
2019-08-11,0.03,0.0227180783817951,0.0,58.85714285714285,68.859375,2019.0,33.0,33800.0,0.7492546246522506
2019-08-18,,0.1555321782178217,0.0,67.71428571428571,77.3015873015873,2019.0,34.0,32899.0,0.7132986911619099
2019-08-25,,0.174,0.0,71.14285714285714,79.25396825396825,2019.0,35.0,37652.0,0.800847953320028
2019-09-01,,0.1419670050761421,0.0,62.85714285714285,71.0,2019.0,36.0,31236.0,0.6875847254757008
2019-09-08,0.09,0.1769200524246396,0.0,54.57142857142857,63.9375,2019.0,37.0,34781.0,0.7218471117260463
2019-09-15,,0.2754311454311454,0.0,59.71428571428572,67.58730158730158,2019.0,38.0,41104.0,0.8583585229734739
2019-09-22,,0.1219777503090235,0.0,72.0,80.56451612903226,2019.0,39.0,31589.0,0.6635090003990842
2019-09-29,,0.6510620525059666,0.0,64.85714285714286,73.33333333333333,2019.0,40.0,81556.0,1.4061155525376254
2019-10-06,0.05,0.0936351531291611,0.005432098765432,43.71428571428572,50.8,2019.0,41.0,70597.0,1.2301618258318152
